idx,o,d,hour,o_h3,d_h3,o_x,o_y,d_x,d_y,time
0,17,50,7,8930e039d77ffff,8930e038e4fffff,126.82702756724682,37.19785642182514,126.82279534912551,37.21198358453009,2024-10-24 07:00:18
1,58,51,7,8930e038ac7ffff,8930e038e4bffff,126.83571376506633,37.20760530273584,126.82092301086091,37.209890308852124,2024-10-24 07:00:22
2,37,51,7,8930e039d0bffff,8930e038e4bffff,126.82139645351444,37.19719304769191,126.82033210872748,37.210898557551324,2024-10-24 07:00:50
3,21,17,7,8930e039d57ffff,8930e039d77ffff,126.81921692725312,37.196312262560305,126.82768587694044,37.19709643386427,2024-10-24 07:00:51
4,34,10,7,8930e039d17ffff,8930e039d97ffff,126.8217417583404,37.20281636654458,126.8176341025763,37.208385772861526,2024-10-24 07:01:09
5,55,50,7,8930e038ad3ffff,8930e038e4fffff,126.82861946685638,37.2095392803718,126.82340654946474,37.21216370426012,2024-10-24 07:03:25
6,23,34,7,8930e039d4fffff,8930e039d17ffff,126.8221227162471,37.19132520426918,126.82266015626256,37.20309628202199,2024-10-24 07:03:28
7,21,19,7,8930e039d57ffff,8930e039d67ffff,126.8199613807236,37.19649371605494,126.8273325437008,37.19491187518775,2024-10-24 07:03:31
8,43,50,7,8930e0398b7ffff,8930e038e4fffff,126.82256937371456,37.18953066461882,126.82374440657189,37.21178813780009,2024-10-24 07:03:58
9,39,72,7,8930e039d03ffff,8930e038367ffff,126.82164086771641,37.19897381328229,126.81116713041047,37.20703593209075,2024-10-24 07:04:01
10,21,33,7,8930e039d57ffff,8930e039d23ffff,126.81814995014811,37.195259706039955,126.83020176534676,37.201254148950355,2024-10-24 07:04:27
11,26,38,7,8930e039d43ffff,8930e039d07ffff,126.81879338755294,37.19409376648915,126.82311536799155,37.20115013527359,2024-10-24 07:04:31
12,21,17,7,8930e039d57ffff,8930e039d77ffff,126.81776523804322,37.196908243128185,126.82668301283735,37.195544155241194,2024-10-24 07:04:51
13,21,33,7,8930e039d57ffff,8930e039d23ffff,126.81950375561524,37.19665455845234,126.83002138300719,37.20193795518645,2024-10-24 07:05:02
14,26,38,7,8930e039d43ffff,8930e039d07ffff,126.81830399055526,37.19226289516475,126.82503330441143,37.200985070650624,2024-10-24 07:05:13
15,51,51,7,8930e038e4bffff,8930e038e4bffff,126.81899481118877,37.21056030917737,126.82049266809268,37.211134349248894,2024-10-24 07:05:17
16,26,37,7,8930e039d43ffff,8930e039d0bffff,126.81952544905742,37.19314714767664,126.82171433036653,37.19750175268579,2024-10-24 07:05:33
17,32,17,7,8930e039d27ffff,8930e039d77ffff,126.83125067187672,37.20169769851329,126.82594504958305,37.197473153546724,2024-10-24 07:05:34
18,37,70,7,8930e039d0bffff,8930e038a13ffff,126.82080111066783,37.197250332692455,126.83864991270102,37.20848848142338,2024-10-24 07:05:45
19,34,60,7,8930e039d17ffff,8930e038a9bffff,126.82234911212718,37.201621921333064,126.83174161583533,37.21388362358701,2024-10-24 07:06:04
20,23,10,7,8930e039d4fffff,8930e039d97ffff,126.82152485309568,37.19223902815695,126.8183942926389,37.2086854561818,2024-10-24 07:06:09
21,37,51,7,8930e039d0bffff,8930e038e4bffff,126.82125718764382,37.19649770564718,126.81889144345176,37.21053559309269,2024-10-24 07:06:22
22,21,33,7,8930e039d57ffff,8930e039d23ffff,126.81917672885876,37.194899057993425,126.82896667802413,37.200332393813746,2024-10-24 07:06:42
23,26,17,7,8930e039d43ffff,8930e039d77ffff,126.81867658618924,37.19362782804645,126.82689052232304,37.19671138714148,2024-10-24 07:06:56
24,21,33,7,8930e039d57ffff,8930e039d23ffff,126.81750702042096,37.1958166776205,126.8308797801565,37.20043271060949,2024-10-24 07:06:56
25,23,50,7,8930e039d4fffff,8930e038e4fffff,126.82032936781914,37.191762936540314,126.82192101164473,37.21174226752877,2024-10-24 07:07:00
26,26,72,7,8930e039d43ffff,8930e038367ffff,126.81959254570313,37.194234748556404,126.81227416995613,37.208361588490476,2024-10-24 07:07:30
27,33,60,7,8930e039d23ffff,8930e038a9bffff,126.82933372954267,37.200241919776666,126.83382586454817,37.21203513646846,2024-10-24 07:07:38
28,34,50,7,8930e039d17ffff,8930e038e4fffff,126.82090878966841,37.20215383497268,126.8221142225644,37.211104756266735,2024-10-24 07:07:55
29,34,50,7,8930e039d17ffff,8930e038e4fffff,126.82315497289697,37.202978860869756,126.82162915172377,37.21067760990394,2024-10-24 07:08:03
30,51,18,7,8930e038e4bffff,8930e039d73ffff,126.8182681639182,37.21048781041398,126.82491587887672,37.196417749230605,2024-10-24 07:08:34
31,21,50,7,8930e039d57ffff,8930e038e4fffff,126.81761073196884,37.196409354712905,126.82345258162603,37.210811415607395,2024-10-24 07:09:29
32,21,39,7,8930e039d57ffff,8930e039d03ffff,126.81757498352033,37.19695861082397,126.82058486713623,37.200741752364564,2024-10-24 07:09:42
33,43,48,7,8930e0398b7ffff,8930e038e67ffff,126.824131359056,37.19004859496864,126.82978811094085,37.21516722794897,2024-10-24 07:10:19
34,50,58,7,8930e038e4fffff,8930e038ac7ffff,126.8230630452976,37.21211433681669,126.83616745457468,37.20771315255716,2024-10-24 07:11:15
35,26,50,7,8930e039d43ffff,8930e038e4fffff,126.8176997291536,37.19392957511882,126.82247441013453,37.21027030832013,2024-10-24 07:11:29
36,55,50,7,8930e038ad3ffff,8930e038e4fffff,126.83048428722263,37.20961528735519,126.82205769086539,37.21291434087258,2024-10-24 07:11:36
37,51,34,7,8930e038e4bffff,8930e039d17ffff,126.81964606908568,37.21184110790245,126.82234696465454,37.20336737180445,2024-10-24 07:11:41
38,26,17,7,8930e039d43ffff,8930e039d77ffff,126.81751080866471,37.19390277751011,126.82606334320374,37.19806583455474,2024-10-24 07:11:42
39,71,58,7,8930e038a0bffff,8930e038ac7ffff,126.84079020605827,37.20481360232485,126.83443026796415,37.20796492711462,2024-10-24 07:11:49
40,51,60,7,8930e038e4bffff,8930e038a9bffff,126.81952414266635,37.2106967266819,126.8332959996759,37.21299299122085,2024-10-24 07:11:50
41,25,39,7,8930e039d47ffff,8930e039d03ffff,126.82013211052804,37.19587011142465,126.82088469799353,37.20101812537308,2024-10-24 07:11:54
42,26,51,7,8930e039d43ffff,8930e038e4bffff,126.81901483778452,37.193672937115885,126.81957360096138,37.21166494469142,2024-10-24 07:11:59
43,21,17,7,8930e039d57ffff,8930e039d77ffff,126.81883254565685,37.197597232259774,126.82675157287208,37.19739009872617,2024-10-24 07:13:12
44,21,17,7,8930e039d57ffff,8930e039d77ffff,126.81930201553521,37.19491670352438,126.82587155727994,37.19813062244122,2024-10-24 07:13:44
45,55,50,7,8930e038ad3ffff,8930e038e4fffff,126.83012641656472,37.20950073485287,126.82241294578175,37.21213926533298,2024-10-24 07:13:46
46,26,38,7,8930e039d43ffff,8930e039d07ffff,126.81950303734376,37.193277858245516,126.82553926133498,37.20177992207429,2024-10-24 07:14:08
47,37,51,7,8930e039d0bffff,8930e038e4bffff,126.82058156324966,37.19708215201939,126.81918554863887,37.21051069965286,2024-10-24 07:14:18
48,56,50,7,8930e038acfffff,8930e038e4fffff,126.83363856258492,37.20576583819655,126.82165705971057,37.212751171045724,2024-10-24 07:14:22
49,21,17,7,8930e039d57ffff,8930e039d77ffff,126.8175533658423,37.19665145365836,126.82793804587104,37.19643113313291,2024-10-24 07:15:01
50,21,50,7,8930e039d57ffff,8930e038e4fffff,126.81777521431569,37.19511143543698,126.82133288203059,37.21223751974253,2024-10-24 07:15:44
51,23,19,7,8930e039d4fffff,8930e039d67ffff,126.82150300030494,37.191994996117465,126.82993112192617,37.19478760954971,2024-10-24 07:15:57
52,38,41,7,8930e039d07ffff,8930e039997ffff,126.82533867355906,37.201940313693164,126.8351637533554,37.197820991630564,2024-10-24 07:17:19
53,26,2,7,8930e039d43ffff,8930e039dbbffff,126.81843019815007,37.1933660565935,126.82194478970374,37.20508020819895,2024-10-24 07:17:29
54,55,50,7,8930e038ad3ffff,8930e038e4fffff,126.83075848827832,37.2099912762967,126.82258540212187,37.21094593350709,2024-10-24 07:17:32
55,71,70,7,8930e038a0bffff,8930e038a13ffff,126.83937405153013,37.20471562808368,126.83854592499422,37.209565521238304,2024-10-24 07:17:51
